"block";"ID";"deg";"correct";"zaehler_packetID";"durchgang";"MeanAmplitude";"MaxRangeX";"MaxRangeY";"SwayVelocity";"reactionTime";"outlier"
"visualStop";"id106";180;1;31;12;2.04743924532922;5.177;9.9925;746.242249230736;1848;FALSE
"visual";"id21";180;1;17;5;1.84249327525731;4.5787;7.074;184.710915209702;2050;FALSE
"visual";"id103";90;1;29;11;1.53858111558277;5.6896;9.189299;551.252799600104;1100;FALSE
"mental";"id101";90;1;17;5;1.70985027472519;3.4437;7.29297;550.508045283727;2003;FALSE
"mental";"id103";180;1;31;12;5.30349474788659;5.6633;15.638866;533.931607963105;1625;FALSE
"visual";"id84";45;1;31;12;0.861721568634415;3.5146;4.33759;748.46300624636;1475;FALSE
"visual";"id136";180;1;23;8;3.45424413420706;8.7664;10.08794;429.205365602925;1947;FALSE
"visualStop";"id12";135;1;11;2;2.72937865165346;6.1676;10.98863;570.711732527869;2170;FALSE
"visual";"id19";90;1;21;7;0.78531898009311;2.8939;2.75055;248.411612321169;1587;FALSE
"visual";"id81";135;1;25;9;1.15515013565828;2.6423;6.22861;572.043676610716;1936;FALSE
"mental";"id138";90;1;27;10;1.56208026570333;4.8043;6.76847;752.461219588851;1718;FALSE
"visual";"id127";90;1;29;11;1.6521449838459;5.31254;4.68414;480.922726517508;2022;FALSE
"mental";"id90";45;1;23;8;1.48181661218991;4.8688;3.7337;525.275769195585;1098;FALSE
"visualStop";"id73";180;1;23;8;1.71069998260943;4.47071;4.76569;189.342666229071;2171;FALSE
"mental";"id44";135;1;15;4;1.44003918384451;5.175;5.45193;545.244400639664;1351;FALSE
"visual";"id25";180;1;25;9;2.50566640648668;6.0482;9.24034;288.348566345561;2534;FALSE
"mental";"id118";135;1;31;12;1.35945448186491;4.0269;3.926413;258.191300677918;1327;FALSE
"visual";"id10";45;1;31;12;0.540731977584804;1.7602;2.4726;305.840381923367;1159;FALSE
"mental";"id23";180;1;9;1;4.04097220609681;12.4292;14.05712;659.147400055343;6714;FALSE
"mental";"id35";180;1;25;9;3.96193544146443;9.8885;14.12492;673.654521401009;4882;FALSE
"visual";"id68";45;1;27;10;4.03725433542589;4.298;13.532786;394.716026835901;1577;FALSE
"visual";"id53";180;1;25;9;3.0154083336533;11.8333;9.98591;709.629824616795;4352;FALSE
"mental";"id9";180;1;21;7;1.82657143942031;2.8237;6.82174;224.273830378309;2547;FALSE
"visualStop";"id128";90;1;15;4;2.18404120650755;5.1315;9.771745;515.615860785755;1876;FALSE
"visualStop";"id97";180;1;9;1;1.68431748408547;7.8757;5.03228;800.106077033702;1655;FALSE
"visual";"id150";135;1;19;6;2.86415892695738;6.0833;14.2877;367.725632104712;1531;FALSE
"visualStop";"id68";180;1;17;5;3.3419885188068;6.6071;11.82185;358.2067299497;2182;FALSE
"mental";"id52";135;1;29;11;4.45956132605412;8.1618;14.824177;191.915525646204;3639;FALSE
"visualStop";"id101";135;1;27;10;1.63071736035872;4.6525;7.73299;573.749973570812;1300;FALSE
"visualStop";"id85";180;1;19;6;2.4939973373898;10.0943;6.88408;848.507790515299;2841;FALSE
"visual";"id89";180;1;15;4;3.1035760948165;4.8236;13.64887;497.498287983369;3511;FALSE
"visualStop";"id19";45;1;23;8;1.35407625674328;3.349;3.5902;266.399648090124;925;FALSE
"visualStop";"id14";135;1;19;6;1.61798214137544;4.03936;5.50208;393.202034401646;1321;FALSE
"visual";"id1";135;1;25;9;3.40053932666305;8.0862;10.48011;480.205540914874;1874;FALSE
"visual";"id69";45;1;31;12;0.672687328568492;1.9642;2.82955;280.288886510653;1406;FALSE
"mental";"id2";180;1;9;1;1.43398268154545;4.7561;5.95088;655.666349749521;2162;FALSE
"visual";"id112";135;1;9;1;2.59439205776928;5.9349;10.64433;559.633208887675;1858;FALSE
"mental";"id72";135;1;25;9;2.6747239997418;7.18230000000001;7.8955;676.689463656934;1403;FALSE
"mental";"id32";45;1;19;6;0.97515630938722;2.842;5.099346;659.386887875352;1029;FALSE
"visual";"id92";45;1;31;12;3.69623004464558;6.9463;10.55113;195.195205015243;1173;FALSE
"visualStop";"id75";45;1;11;2;2.50103533278279;10.4974;5.896421;708.884646314493;2112;FALSE
"visualStop";"id40";90;1;17;5;1.66139504098291;5.77605;7.17969;582.824322892244;1320;FALSE
"visualStop";"id36";90;1;13;3;4.65888371049801;12.39899;16.8872;214.679614257715;2551;FALSE
"visualStop";"id31";135;1;15;4;1.91127890809345;6.2237;7.12593;729.467211996297;2066;FALSE
"visual";"id27";180;1;11;2;2.41174854255769;8.9704;8.27499;213.639868287156;3557;FALSE
"mental";"id118";180;1;31;12;4.45538934788186;10.9979;12.10141;227.19981693499;2816;FALSE
"mental";"id107";45;1;21;7;1.22754990040444;4.3439;5.42746;522.676022838195;1450;FALSE
"visual";"id78";180;1;27;10;3.23991110365266;9.25671;13.02176;715.714308374041;2806;FALSE
"visual";"id85";45;1;29;11;1.95117432288381;6.0725;7.5973;860.008424710368;1155;FALSE
"visual";"id120";180;1;31;12;3.36005807090137;7.23694;8.90192;449.066049931256;1277;FALSE
"mental";"id69";180;1;23;8;2.37893336285661;4.7384;7.96165;348.477984112195;1916;FALSE
"mental";"id95";45;1;23;8;1.67796194405325;1.7525;5.51534;244.220060643982;1461;FALSE
"visual";"id20";90;1;19;6;1.28975991664936;2.8697;5.94457;225.560864625284;1670;FALSE
"visualStop";"id32";135;1;11;2;2.02422332177188;3.5915;7.59437;692.370782494991;1237;FALSE
"visualStop";"id142";180;1;13;3;1.99143859681397;3.7972;7.180763;302.819876885285;2147;FALSE
"visual";"id94";45;1;17;5;0.74273893315209;1.92658;2.71397;224.772358969611;1071;FALSE
"visual";"id94";90;1;31;12;0.824904554081581;2.629606;1.90785;208.131358480118;929;FALSE
"visual";"id123";135;1;17;5;1.37806056895873;7.3477;4.58644;655.184159536302;2005;FALSE
"mental";"id40";180;1;19;6;2.57830841271443;8.48279;6.708633;583.950166972642;1551;FALSE
"mental";"id14";180;1;27;10;2.00841335057238;5.234591;7.19367;387.312365786184;2356;FALSE
"mental";"id21";135;1;23;8;3.37811795750377;5.6357;11.96374;180.496354972169;1845;FALSE
"visual";"id9";180;1;23;8;1.62434334927751;3.9421;5.1649;201.311267245185;1251;FALSE
"visual";"id142";45;1;25;9;1.21416501118132;4.9657;5.00011;335.763328665747;1287;FALSE
"visual";"id89";90;1;9;1;2.28376777957237;4.839;9.76271;491.848508156107;2837;FALSE
"visualStop";"id111";45;1;21;7;1.0680795280914;3.1587;6.69972;787.222735349545;1246;FALSE
"mental";"id55";45;1;17;5;0.938147126783845;2.682;3.44287;240.692134993887;1279;FALSE
"visual";"id106";135;1;17;5;1.51493919754107;6.6326;4.44084;750.618255728897;1915;FALSE
"visual";"id90";90;1;15;4;1.89633530233347;3.7739;9.7633;522.457204437484;1621;FALSE
"mental";"id81";135;1;15;4;1.75527577419031;8.236;9.54837;556.803193864964;3460;FALSE
"visualStop";"id8";45;1;15;4;2.5114343147056;4.3599;11.61632;540.468965914715;1807;FALSE
"visualStop";"id90";135;1;25;9;4.01315519843014;9.09869999999999;12.31159;528.882276290176;1335;FALSE
"visualStop";"id6";135;1;21;7;1.62322155625758;4.3521;8.13461;518.741702983356;3005;FALSE
"visual";"id29";135;1;31;12;2.40324240958725;6.2231;8.3898;596.404178530915;2491;FALSE
"mental";"id41";45;1;21;7;1.72396147866098;2.8426;6.02069;144.732989392051;1955;FALSE
"visual";"id50";90;1;31;12;1.20350062683366;2.259;5.24079;230.718340441595;1622;FALSE
"visualStop";"id134";45;1;15;4;0.911334693754679;2.3671;3.459728;255.468967286959;1138;FALSE
"visual";"id70";135;1;27;10;1.50197782032358;4.60659;7.47286;656.626923846621;1025;FALSE
"mental";"id3";45;1;23;8;1.48538654252807;6.4204;4.7744;722.806292816181;1475;FALSE
"visualStop";"id134";180;1;13;3;1.86871406863445;5.6068;5.57576;228.113785047697;1742;FALSE
"visual";"id94";180;1;17;5;1.01909430861546;3.17132;3.399468;223.536427386966;1659;FALSE
"mental";"id67";45;1;11;2;3.01129782410195;6.2188;10.29374;379.743215536927;2240;FALSE
"visualStop";"id66";180;1;17;5;1.93518094208599;3.5023;7.866718;268.295589546877;1808;FALSE
"visual";"id110";135;1;29;11;2.59332178548397;5.96250000000001;7.73523;224.098690690025;1726;FALSE
"visual";"id127";45;1;27;10;2.2282722238798;6.57801;6.4872;502.025601987926;1565;FALSE
"visualStop";"id3";45;1;25;9;1.37000380849983;5.4939;6.95366;717.218894815197;1746;FALSE
"visual";"id60";135;1;13;3;3.19847719638714;9.7722;11.39673;209.405709104311;3318;FALSE
"mental";"id21";90;1;23;8;3.61394002203048;4.8881;14.45321;167.368500580759;2216;FALSE
"visualStop";"id95";45;1;29;11;1.14697085247487;3.7049;1.59731;218.817176556804;1154;FALSE
"visualStop";"id136";180;1;27;10;2.87124649663453;8.09064;11.09938;453.247154303814;2685;FALSE
"mental";"id53";135;1;23;8;2.62447472971651;3.7937;9.79959;672.263570814496;1741;FALSE
"mental";"id61";135;1;9;1;2.85501268541313;7.1382;7.16987;223.519087088928;3353;FALSE
"visualStop";"id111";45;1;25;9;1.21971487711154;4.0338;5.85577;783.505802941119;1479;FALSE
"visual";"id103";90;1;29;11;3.558356123162;6.9308;11.203718;526.304621397457;1176;FALSE
"visualStop";"id36";90;1;23;8;4.34024060846362;16.13028;10.644;204.7263978957;1765;FALSE
"visual";"id71";180;1;29;11;2.09441418798345;5.9911;3.9211;211.737340188137;1999;FALSE
"visualStop";"id127";90;1;9;1;0.611579749195259;2.94343;3.297228;489.858303383328;1330;FALSE
"visual";"id12";90;1;31;12;1.55215753197699;4.132;7.32204;563.062976804884;1074;FALSE
"mental";"id24";45;1;31;12;2.7889646126837;7.5175;5.99421;145.373311730288;1569;FALSE
"mental";"id86";135;1;17;5;2.53381757059612;5.9145;8.31141;155.371769626581;2238;FALSE
"visual";"id33";180;1;29;11;1.80645562354458;5.10781;6.62136;579.199840350356;1562;FALSE
"visualStop";"id6";90;1;9;1;4.83299641950047;13.0959;9.36708;492.99522973322;3472;TRUE
"mental";"id147";180;1;23;8;1.41202281975518;4.0118;4.7189;283.756857249952;3051;FALSE
"visual";"id114";45;1;31;12;1.68281502913967;6.021816;3.6101;518.187054687939;1483;FALSE
"visualStop";"id100";90;1;25;9;0.964858234675664;4.9219;5.19172;806.585085661866;2529;FALSE
"visualStop";"id104";135;1;15;4;0.847439948442082;2.405;3.460887;259.045238799402;1700;FALSE
"visual";"id87";180;1;9;1;1.38662465897372;5.5793;6.852181;703.511211605486;4217;FALSE
"visual";"id102";90;1;27;10;1.84489409415467;2.6916;5.89404;205.482450225379;1085;FALSE
"mental";"id77";135;1;21;7;4.55359569778859;13.7297;18.20527;545.72570836468;6822;TRUE
"mental";"id40";45;1;25;9;1.69022403537876;4.85065;6.247;554.815291099271;1429;FALSE
"mental";"id20";90;1;9;1;1.35256957932214;3.6415;4.76487;246.615256115308;2875;FALSE
"visual";"id147";180;1;21;7;1.29996157811739;4.2622;5.92643;305.345518554978;3271;FALSE
"visual";"id118";90;1;25;9;2.27620876885834;6.9511;6.94832;264.342571047901;1767;FALSE
"mental";"id80";90;1;17;5;0.817955657933547;1.7768;3.559683;187.603390568641;1291;FALSE
"mental";"id109";180;1;23;8;3.15764814273805;8.4779;8.74932;261.92448107984;3280;FALSE
"visual";"id27";90;1;13;3;1.0217304775458;3.3897;4.55534;204.487470227861;1754;FALSE
"visualStop";"id72";135;1;15;4;2.49677192298374;6.777;9.362867;674.899890656381;1459;FALSE
"visual";"id125";135;1;31;12;3.69082989193012;7.2565;12.70027;416.977728622172;2389;FALSE
"visual";"id102";90;1;27;10;0.696360622012674;2.5594;2.78293;185.894129703182;1069;FALSE
"mental";"id149";90;1;19;6;2.21459270603823;7.1767;7.90351;685.051992120539;1927;FALSE
"visual";"id118";180;1;9;1;3.17138955765137;8.3286;11.53623;222.615713442523;2339;FALSE
"visual";"id86";135;1;27;10;3.13608910454128;7.0845;8.05889;152.260494613769;1672;FALSE
"visualStop";"id122";45;1;19;6;1.32272657176428;4.3093;4.88382;593.608216654418;1711;FALSE
"visualStop";"id34";135;1;13;3;2.54691467603732;6.44319;8.58939;242.69098761667;2272;FALSE
"visualStop";"id110";45;1;13;3;3.12657383789976;6.72199999999999;8.21704;221.419889272562;1400;FALSE
"visualStop";"id80";45;1;21;7;1.72076446485703;4.5942;6.93836;208.341568639046;2749;FALSE
"visualStop";"id54";90;1;31;12;1.68268074054249;3.6095;8.263907;642.556904985299;1725;FALSE
"visualStop";"id85";135;1;13;3;3.67441153751705;10.2761;16.91955;830.733801685937;2837;FALSE
"mental";"id123";90;1;25;9;1.05776116565491;3.463;5.38789;635.847806170182;1242;FALSE
"visualStop";"id126";45;1;23;8;4.08347706167796;13.0095;13.09805;495.419444690466;2971;FALSE
"visualStop";"id83";135;1;9;1;2.11885439908576;7.0391;4.71211;251.49029802794;1725;FALSE
"visual";"id123";90;1;9;1;2.55917239903985;7.7629;10.85464;650.168742612379;2071;FALSE
"visualStop";"id128";45;1;17;5;2.30503794744901;6.5545;8.9163;531.175628096751;1239;FALSE
"visualStop";"id87";135;1;27;10;0.976107555115976;3.6729;4.90407;703.17095669805;2177;FALSE
"visualStop";"id63";180;1;31;12;1.99825916821781;8.85649;8.51287;514.420141935194;3679;FALSE
"visualStop";"id54";90;1;31;12;1.88377212469585;7.3692;5.773554;668.925382462605;1783;FALSE
"mental";"id18";90;1;11;2;2.8376231384703;10.3145;9.93746;439.789866050424;4181;FALSE
"mental";"id44";45;1;19;6;1.14982963464547;3.3807;6.175;556.446340740848;1085;FALSE
"visual";"id3";45;1;21;7;1.84190737273427;7.0775;4.38471;706.559935322564;1576;FALSE
"visualStop";"id73";135;1;11;2;1.52318713606938;2.96935;7.2609;197.504940744757;1750;FALSE
"visual";"id145";180;1;25;9;3.25662362670549;8.9481;11.01598;465.0940464217;2823;FALSE
"visualStop";"id99";90;1;27;10;0.351382931589845;0.8706;1.31058;468.416988076152;20;TRUE
"visualStop";"id44";135;1;23;8;1.49430680610944;6.2649;4.64836;519.512079003948;2911;FALSE
"visualStop";"id102";45;1;29;11;1.78801033722613;3.90958;5.24701;224.807433319384;814;FALSE
"visual";"id66";180;1;9;1;3.7304167580107;7.2887;13.48091;289.04199337101;3650;FALSE
"visualStop";"id70";135;1;21;7;5.70067239285756;14.85665;14.78605;679.23836104834;2020;FALSE
"visualStop";"id104";45;1;23;8;0.720609171016326;2.5349;1.58078;240.519668054245;903;FALSE
"visualStop";"id70";45;1;23;8;5.10713486402944;17.90557;7.8155;708.646928854086;1932;FALSE
"visualStop";"id115";90;1;21;7;1.61502661292884;5.6915;7.646425;851.686573915444;1469;FALSE
"visualStop";"id54";90;1;9;1;1.22961514579482;3.7578;6.07693;667.583335764567;3011;FALSE
"visualStop";"id136";90;1;27;10;1.63318815883099;5.48689;6.85978;459.143944136259;1113;FALSE
"visualStop";"id14";180;1;13;3;2.39436907744322;8.12052;8.12317;376.922275807973;4450;FALSE
"mental";"id118";135;1;15;4;3.10527997590141;8.8899;8.40369;238.786890839765;1725;FALSE
"mental";"id50";180;1;19;6;2.08686150457904;6.1888;6.496073;254.0450271399;3987;FALSE
"visualStop";"id68";135;1;17;5;0.989050210005297;4.5811;4.045484;352.562065645889;1904;FALSE
"mental";"id56";180;1;9;1;2.28497088723297;7.97879;10.11852;500.260887979792;7339;FALSE
"visual";"id49";180;1;13;3;1.66129734840586;4.92139;9.17856;593.60299154356;2417;FALSE
"visualStop";"id24";135;1;23;8;3.76670036038902;8.9581;10.14054;167.107388723333;3060;FALSE
"visualStop";"id96";90;1;27;10;1.44998662918746;3.8853;7.22037;704.826804245996;1637;FALSE
"visualStop";"id7";180;1;27;10;3.42659453922267;8.663;13.6096;572.90355938703;3539;FALSE
"visual";"id21";135;1;19;6;2.23180042445884;5.701;9.48317;176.334768474204;2795;FALSE
"mental";"id93";45;1;17;5;3.4009583001189;7.5832;11.995;474.488630601904;2523;FALSE
"visualStop";"id72";180;1;11;2;2.01933357087844;5.9285;7.843797;658.483829862746;2483;FALSE
"mental";"id87";90;1;19;6;1.8348626362964;7.2498;6.66491;684.028346569193;2121;FALSE
"mental";"id37";135;1;29;11;2.95965046034017;5.2323;10.12295;745.038820718622;1542;FALSE
"visual";"id94";45;1;9;1;0.871637339343547;4.11883;2.67363;232.73071558212;1067;FALSE
"visual";"id14";90;1;21;7;1.66627574820447;3.08126;5.8711;398.390927050904;1408;FALSE
"visual";"id75";180;1;29;11;2.91564098947643;7.9582;12.22498;742.569246731784;3944;FALSE
"visual";"id58";180;1;11;2;2.636293682471;12.9249;5.891688;607.065845647038;2139;FALSE
"visual";"id45";180;1;27;10;2.02704213354654;4.1655;11.562649;609.83869022587;3447;FALSE
"visual";"id19";45;1;15;4;1.63917657228286;4.7833;4.83905;280.533192446788;1221;FALSE
"mental";"id121";45;1;21;7;2.85386645690554;8.1038;7.0371;281.445023711075;1632;FALSE
"mental";"id92";180;1;23;8;1.27634078186727;2.2016;5.4737;206.337548441947;920;FALSE
"visual";"id121";45;1;27;10;2.90956410657548;10.6619;6.47723;279.424298168561;1429;FALSE
"mental";"id126";180;1;19;6;3.8331800723981;10.7865;11.54698;482.001308599659;4314;FALSE
"mental";"id70";90;1;25;9;2.73644876820451;7.35637;12.4285;676.382160536894;1173;FALSE
"visualStop";"id12";180;1;27;10;3.72034825521676;8.6816;12.72555;572.973448958808;2098;FALSE
"visualStop";"id107";90;1;15;4;1.40881200498572;4.4196;6.7002;525.972494847062;1251;FALSE
"mental";"id89";90;1;23;8;2.87155314598582;8.6687;6.12701;511.387705939774;1906;FALSE
"visualStop";"id51";135;1;23;8;1.16131883613608;5.6712;3.60903;537.237173462918;1884;FALSE
"mental";"id122";135;1;11;2;3.22215152963388;11.22737;10.22105;594.268219611322;6896;TRUE
"visual";"id29";180;1;31;12;2.66575812345112;11.5603;8.92023;585.993353499765;3830;FALSE
"mental";"id94";135;1;25;9;1.7672030969736;3.675298;4.73432;193.691735690075;1156;FALSE
"mental";"id134";90;1;31;12;1.64352684755676;2.1289;6.06589;223.31539712601;1299;FALSE
"mental";"id40";90;1;13;3;3.55643370754128;8.3236;12.90315;582.713332727202;2459;FALSE
"visual";"id21";135;1;27;10;4.50641407888495;12.2231;12.23863;188.979745004684;2346;FALSE
"visual";"id74";90;1;31;12;4.77598066793494;7.52959999999999;18.91856;544.661355466209;1922;FALSE
"visual";"id7";45;1;15;4;2.35796078273409;4.7639;9.327587;539.848732805564;2142;FALSE
"visual";"id9";180;1;19;6;0.911686758238362;3.0774;4.75149;207.950190011563;2414;FALSE
"visualStop";"id118";180;1;11;2;2.34109125266876;7.0729;8.79767;227.331953398566;3394;FALSE
"mental";"id13";135;1;13;3;2.55466222413865;8.0224;9.07234;178.642691712828;4952;FALSE
"visual";"id101";180;1;15;4;3.2899389866355;14.1642;8.93675;553.220918958434;2315;FALSE
"mental";"id70";90;1;25;9;4.13517264416575;10.80955;17.60564;659.692646568424;1560;FALSE
"visualStop";"id86";90;1;31;12;2.26452970991801;3.259;8.19757;149.040285881785;1384;FALSE
"visual";"id25";135;1;27;10;2.87571737136575;4.3659;10.7354055;288.087173534513;2062;FALSE
"mental";"id150";90;1;17;5;3.13155092789021;9.5806;11.1129;350.527902390774;1884;FALSE
"mental";"id109";90;1;23;8;1.62565297780127;5.7835;6.92516;257.041928926241;3497;FALSE
"visualStop";"id123";90;1;29;11;1.72706715304904;4.69;7.3986613;646.927267430296;1712;FALSE
"mental";"id5";90;1;11;2;3.2071240036715;8.4615;11.84807;858.421933950303;5800;TRUE
"visual";"id103";45;1;23;8;1.56154601951605;5.4936;4.67499;542.735247412972;1607;FALSE
"visualStop";"id8";45;1;29;11;2.41707827327559;7.3353;5.92894;547.627996139476;1774;FALSE
"visual";"id31";180;1;27;10;1.47077412674229;5.828;5.1604788;718.130375105269;1555;FALSE
"visualStop";"id123";90;1;13;3;1.48094343368601;5.5939;6.386166;649.239166709165;2341;FALSE
"visual";"id51";45;1;21;7;2.09317443174736;2.5785;8.28073;559.142608532153;1269;FALSE
"visualStop";"id94";180;1;19;6;1.30544133481861;2.87062;4.78409;226.687034930807;1071;FALSE
"visual";"id125";45;1;29;11;1.79081960333105;3.5919;7.8976;422.247434739255;1589;FALSE
"visualStop";"id131";135;1;11;2;1.70283893168932;4.8739;7.24149;489.434695261487;2490;FALSE
"mental";"id103";90;1;31;12;1.95082766903168;5.3271;6.80695;531.660721241949;1163;FALSE
"visualStop";"id18";90;1;19;6;1.07529682195244;3.9984;5.04879;436.961792419561;1560;FALSE
"mental";"id71";90;1;9;1;2.38763060766203;7.7593;9.66001;252.037341564952;3025;FALSE
"mental";"id132";90;1;25;9;2.55237412544066;6.897379;8.81125;480.251449526685;2106;FALSE
"mental";"id59";45;1;9;1;2.49735612353747;9.8389;5.95412;550.302506331764;2883;FALSE
"visual";"id65";45;1;27;10;1.46706009676281;6.1876;3.52836;242.561120778434;1213;FALSE
"visual";"id29";180;1;27;10;2.20649539007629;8.1447;7.07318;587.033128907049;3664;FALSE
"mental";"id138";180;1;13;3;3.29200205467995;7.26516;14.124152;711.059954986921;2669;FALSE
"visual";"id33";135;1;29;11;1.14417605502291;4.2833;3.38915;566.2334115032;1464;FALSE
"visualStop";"id94";90;1;19;6;0.847784543366733;4.21582;2.67633;208.158074637061;1074;FALSE
"visual";"id73";180;1;27;10;2.11316135342654;7.59362;3.59194;195.213070366334;3647;FALSE
"visual";"id103";45;1;11;2;2.16594032949568;4.64071;9.148;505.659547682029;1702;FALSE
"visualStop";"id10";180;1;19;6;1.64622594503086;4.766;4.97043;266.160397696544;1369;FALSE
"visual";"id75";180;1;15;4;3.17082364347504;7.4006;11.54354;735.205423784111;3625;FALSE
"visual";"id121";90;1;15;4;3.02497868534081;5.7583;9.30795;246.549119154849;1532;FALSE
"visual";"id3";45;1;11;2;1.22974485780566;4.4631;5.53484;707.51858275127;1698;FALSE
"visual";"id67";90;1;23;8;3.22260687249846;6.5162;11.27623;418.882536431785;1946;FALSE
"visual";"id93";135;1;9;1;2.29358903736837;5.3137;9.144779;475.470215463921;3567;FALSE
"visual";"id2";135;1;27;10;1.53342599326396;5.1486;7.438737;640.123851774174;2203;FALSE
"visual";"id58";45;1;27;10;1.36728315138931;4.7468;6.90034;597.965348849529;1152;FALSE
